,countrycode,category1,category2,tv_title,tv_make,Modèle,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_12,0
0,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Afficher32 pouce sans cadre,Afficher32 pouce sans cadre
1,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,HD Ready,HD Ready
2,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,1366×768 Screen Resolution,1366×768 Screen Resolution
3,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,60Hz Refresh Rate,60Hz Refresh Rate
4,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Brightness (cd/m2) , 200 nits
5,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Taille Avec Support , 72cm * 48 cm
6,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Taille Sans Support , 72cm * 42cm
7,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Connectivité1 USB Ports,Connectivité1 USB Ports
8,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,2 HDMI Ports,2 HDMI Ports
9,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,DVD-S2 (Récepteur intégré),DVD-S2 (Récepteur intégré)
10,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,DVB-2T ( TNT ),DVB-2T ( TNT )
11,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,EarPhone Port,EarPhone Port
12,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Port Coaxial,Port Coaxial
13,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Port AV IN,Port AV IN
14,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,R ca Port ( Video / Audio ),R ca Port ( Video / Audio )
15,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,USB  NTFS/FAT16/FAT32,USB  NTFS/FAT16/FAT32
16,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Autre,Autre
17,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Dolby digital,Dolby digital
18,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Dolby digital Plus,Dolby digital Plus
19,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,SKU, EC801EA1G4BLHNAFAMZ
20,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Taille (Longueur x Largeur x Hauteur cm)," 43,9x73,2,5x18,5"
21,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Poids (kg), 4.1
22,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Couleur, Noir
23,TN,Télévisions,TV LED & LCD,"Echolink 32"" TV LED -HD32WG6 -Sans cadre - Récepteur intégré - & TNT Garantie 1an - Noir",Echolink, 32 Echolink Normal-03,1030.0,1,1030.0,TND,https://www.jumia.ma/echolink-32-tv-led-hd32wg6-sans-cadre-recepteur-integre-tnt-garantie-1an-noir-58614578.html,30/03/2023 19:51:02,Matière principale, Plastique
24,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,SKU, IT879EA08H8IKNAFAMZ
25,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,Taille (Longueur x Largeur x Hauteur cm), 733 x 479 x 180 mm
26,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,Poids (kg), 4
27,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,Couleur, Noir
28,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,Sans cadre, Plein ecran
29,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,TNT,TNT
30,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,Beau Design,Beau Design
31,TN,Télévisions,Smart TV,"Itel 32"" TV LED HD - Récepteur Intégré - TNT HDMI USB MODEL 2021 - Noir",Itel, 32 Itel,1019.0,1,1019.0,TND,https://www.jumia.ma/itel-32-tv-led-hd-recepteur-integre-tnt-hdmi-usb-model-2021-noir-61114241.html,30/03/2023 19:51:04,Récepteur integré,Récepteur integré
32,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,HD Ready,HD Ready
33,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,60Hz Refresh Rate,60Hz Refresh Rate
34,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Dolby digital,Dolby digital
35,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,SKU, EC801EA1FV6W5NAFAMZ
36,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Taille (Longueur x Largeur x Hauteur cm)," 73,2*81.8*43,4"
37,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Poids (kg), 3.5
38,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Couleur, Noir
39,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,To display,To display
40,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,32 inch Unframed,32 inch Unframed
41,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Screen resolution 1366×768,Screen resolution 1366×768
42,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Brightness (cd/m2), 180cd/m2
43,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Size, 73.2*81.8*43.4cm
44,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Packing size, 78.8*108*48.4cm
45,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,2 USB ports,2 USB ports
46,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,3 HDMI ports,3 HDMI ports
47,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,DVD-S2  (Built-in Receiver),DVD-S2  (Built-in Receiver)
48,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,DVB-2T  (DTT),DVB-2T  (DTT)
49,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,coax-port,coax-port
50,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,AV-IN port,AV-IN port
51,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,USB NTFS/FAT16/FAT32,USB NTFS/FAT16/FAT32
52,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Dolby Digital Plus,Dolby Digital Plus
53,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Pays de production, China
54,TN,Télévisions,TV LED & LCD,"Echolink TV 32"" LED HD32V2X Sans cadre-Récepteur satellite intégré & TNT",Echolink," TV 32"" LED - HD32V2X",1095.0,1,1095.0,TND,https://www.jumia.ma/echolink-tv-32-led-hd32v2x-sans-cadre-recepteur-satellite-integre-tnt-58651178.html,30/03/2023 19:51:06,Type de boutique, Jumia Mall
55,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,SKU, TE492EA1CG624NAFAMZ
56,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Taille (Longueur x Largeur x Hauteur cm), 790X115X491mm
57,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Poids (kg), 3.74
58,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Couleur, Noir
59,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Matière principale, Plastique
60,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Type de boutique, Jumia Mall
61,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Nom du modèle , TFK32HBT180G
62,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Taille d'écran ," 32"""
63,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Résolution , 1366*768
64,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,HDMI , 2
65,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,USB , 1
66,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Entrée AV , 1*RCA
67,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Ecouteurs , 1
68,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Audio PC , N/A
69,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,RF , 2
70,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Sans emballage avec socle (mm) , 719*192*471mm
71,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Sans le socle , 719*82*424mm
72,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Dimensions de l'emballage (L*H*L) , 786X101X508mm
73,TN,Télévisions,TV LED & LCD,"Telefunken 32"" - LED TV - Décodeur intégré - Garantie 1 an - Noir",Telefunken, TFK32HBT180G,979.0,1,979.0,TND,https://www.jumia.ma/telefunken-32-led-tv-decodeur-integre-garantie-1-an-noir-61957318.html,30/03/2023 19:51:09,Poids net (Kg) , 3.74
